name,code,division_type,codename,district_code
Xã Minh Tân,10351,xã,xa_minh_tan,280
Thị trấn Vân Đình,10354,xã,thi_tran_van_dinh,281
Xã Hoa Viên,10363,xã,xa_hoa_vien,281
Xã Quảng Phú Cầu,10366,xã,xa_quang_phu_cau,281
Xã Trường Thịnh,10369,xã,xa_truong_thinh,281
Xã Liên Bạt,10375,xã,xa_lien_bat,281
Xã Cao Sơn Tiến,10378,xã,xa_cao_son_tien,281
Xã Phương Tú,10384,xã,xa_phuong_tu,281
Xã Trung Tú,10387,xã,xa_trung_tu,281
Xã Đồng Tân,10390,xã,xa_dong_tan,281
Xã Tảo Dương Văn,10393,xã,xa_tao_duong_van,281
Xã Thái Hòa,10396,xã,xa_thai_hoa,281
Xã Minh Đức,10399,xã,xa_minh_duc,281
Xã Trầm Lộng,10402,xã,xa_tram_long,281
Xã Kim Đường,10411,xã,xa_kim_duong,281
Xã Hòa Phú,10417,xã,xa_hoa_phu,281
Xã Đại Hùng,10423,xã,xa_dai_hung,281
Xã Đông Lỗ,10426,xã,xa_dong_lo,281
Xã Phù Lưu,10429,xã,xa_phu_luu,281
Xã Đại Cường,10432,xã,xa_dai_cuong,281
Xã Bình Lưu Quang,10435,xã,xa_binh_luu_quang,281
Thị trấn Đại Nghĩa,10441,xã,thi_tran_dai_nghia,282
Xã Đồng Tâm,10444,xã,xa_dong_tam,282
Xã Thượng Lâm,10447,xã,xa_thuong_lam,282
Xã Tuy Lai,10450,xã,xa_tuy_lai,282
Xã Phúc Lâm,10453,xã,xa_phuc_lam,282
Xã Mỹ Xuyên,10459,xã,xa_my_xuyen,282
Xã An Mỹ,10462,xã,xa_an_my,282
Xã Hồng Sơn,10465,xã,xa_hong_son,282
Xã Lê Thanh,10468,xã,xa_le_thanh,282
Xã Xuy Xá,10471,xã,xa_xuy_xa,282
Xã Phùng Xá,10474,xã,xa_phung_xa,282
Xã Phù Lưu Tế,10477,xã,xa_phu_luu_te,282
Xã Đại Hưng,10480,xã,xa_dai_hung,282
Xã Vạn Tín,10483,xã,xa_van_tin,282
Xã Hương Sơn,10489,xã,xa_huong_son,282
Xã Hùng Tiến,10492,xã,xa_hung_tien,282
Xã An Tiến,10495,xã,xa_an_tien,282
Xã Hợp Tiến,10498,xã,xa_hop_tien,282
Xã Hợp Thanh,10501,xã,xa_hop_thanh,282
Xã An Phú,10504,xã,xa_an_phu,282
Phường Quang Trung,688,xã,phuong_quang_trung,24
Phường Trần Phú,691,xã,phuong_tran_phu,24
Phường Ngọc Hà,692,xã,phuong_ngoc_ha,24
Phường Nguyễn Trãi,694,xã,phuong_nguyen_trai,24
Phường Minh Khai,697,xã,phuong_minh_khai,24
Xã Ngọc Đường,700,xã,xa_ngoc_duong,24
Xã Phương Độ,946,xã,xa_phuong_do,24
Xã Phương Thiện,949,xã,xa_phuong_thien,24
Thị trấn Phó Bảng,712,xã,thi_tran_pho_bang,26
Xã Lũng Cú,715,xã,xa_lung_cu,26
Xã Má Lé,718,xã,xa_ma_le,26
Thị trấn Đồng Văn,721,xã,thi_tran_dong_van,26
Xã Lũng Táo,724,xã,xa_lung_tao,26
Xã Phố Là,727,xã,xa_pho_la,26
Xã Thài Phìn Tủng,730,xã,xa_thai_phin_tung,26
Xã Sủng Là,733,xã,xa_sung_la,26
Xã Xà Phìn,736,xã,xa_xa_phin,26
Xã Tả Phìn,739,xã,xa_ta_phin,26
Xã Tả Lủng,742,xã,xa_ta_lung,26
Xã Phố Cáo,745,xã,xa_pho_cao,26
Xã Sính Lủng,748,xã,xa_sinh_lung,26
Xã Sảng Tủng,751,xã,xa_sang_tung,26
Xã Lũng Thầu,754,xã,xa_lung_thau,26
Xã Hố Quáng Phìn,757,xã,xa_ho_quang_phin,26
Xã Vần Chải,760,xã,xa_van_chai,26
Xã Lũng Phìn,763,xã,xa_lung_phin,26
Xã Sủng Trái,766,xã,xa_sung_trai,26
Thị trấn Mèo Vạc,769,xã,thi_tran_meo_vac,27
Xã Thượng Phùng,772,xã,xa_thuong_phung,27
Xã Pải Lủng,775,xã,xa_pai_lung,27
Xã Xín Cái,778,xã,xa_xin_cai,27
Xã Pả Vi,781,xã,xa_pa_vi,27
Xã Giàng Chu Phìn,784,xã,xa_giang_chu_phin,27
Xã Sủng Trà,787,xã,xa_sung_tra,27
Xã Sủng Máng,790,xã,xa_sung_mang,27
Xã Sơn Vĩ,793,xã,xa_son_vi,27
Xã Tả Lủng,796,xã,xa_ta_lung,27
Xã Cán Chu Phìn,799,xã,xa_can_chu_phin,27
Xã Lũng Pù,802,xã,xa_lung_pu,27
Xã Lũng Chinh,805,xã,xa_lung_chinh,27
Xã Tát Ngà,808,xã,xa_tat_nga,27
Xã Nậm Ban,811,xã,xa_nam_ban,27
Xã Khâu Vai,814,xã,xa_khau_vai,27
Xã Niêm Tòng,815,xã,xa_niem_tong,27
Xã Niêm Sơn,817,xã,xa_niem_son,27
Thị trấn Yên Minh,820,xã,thi_tran_yen_minh,28
Xã Thắng Mố,823,xã,xa_thang_mo,28
Xã Phú Lũng,826,xã,xa_phu_lung,28
Xã Sủng Tráng,829,xã,xa_sung_trang,28
Xã Bạch Đích,832,xã,xa_bach_dich,28
Xã Na Khê,835,xã,xa_na_khe,28
Xã Sủng Thài,838,xã,xa_sung_thai,28
Xã Hữu Vinh,841,xã,xa_huu_vinh,28
Xã Lao Và Chải,844,xã,xa_lao_va_chai,28
Xã Mậu Duệ,847,xã,xa_mau_due,28
Xã Đông Minh,850,xã,xa_dong_minh,28
Xã Mậu Long,853,xã,xa_mau_long,28
Xã Ngam La,856,xã,xa_ngam_la,28
Xã Ngọc Long,859,xã,xa_ngoc_long,28
Xã Đường Thượng,862,xã,xa_duong_thuong,28
Xã Lũng Hồ,865,xã,xa_lung_ho,28
Xã Du Tiến,868,xã,xa_du_tien,28
Xã Du Già,871,xã,xa_du_gia,28
Thị trấn Tam Sơn,874,xã,thi_tran_tam_son,29
Xã Bát Đại Sơn,877,xã,xa_bat_dai_son,29
Xã Nghĩa Thuận,880,xã,xa_nghia_thuan,29
Xã Cán Tỷ,883,xã,xa_can_ty,29
Xã Cao Mã Pờ,886,xã,xa_cao_ma_po,29
Xã Thanh Vân,889,xã,xa_thanh_van,29
Xã Tùng Vài,892,xã,xa_tung_vai,29
Xã Đông Hà,895,xã,xa_dong_ha,29
Xã Quản Bạ,898,xã,xa_quan_ba,29
Xã Lùng Tám,901,xã,xa_lung_tam,29
Xã Quyết Tiến,904,xã,xa_quyet_tien,29
Xã Tả Ván,907,xã,xa_ta_van,29
Xã Thái An,910,xã,xa_thai_an,29
Xã Kim Thạch,703,xã,xa_kim_thach,30
Xã Phú Linh,706,xã,xa_phu_linh,30
Xã Kim Linh,709,xã,xa_kim_linh,30
Thị trấn Vị Xuyên,913,xã,thi_tran_vi_xuyen,30
Thị trấn Nông Trường Việt Lâm,916,xã,thi_tran_nong_truong_viet_lam,30
Xã Minh Tân,919,xã,xa_minh_tan,30
Xã Thuận Hoà,922,xã,xa_thuan_hoa,30
Xã Tùng Bá,925,xã,xa_tung_ba,30
Xã Thanh Thủy,928,xã,xa_thanh_thuy,30
Xã Thanh Đức,931,xã,xa_thanh_duc,30
Xã Phong Quang,934,xã,xa_phong_quang,30
Xã Xín Chải,937,xã,xa_xin_chai,30
Xã Phương Tiến,940,xã,xa_phuong_tien,30
Xã Lao Chải,943,xã,xa_lao_chai,30
Xã Cao Bồ,952,xã,xa_cao_bo,30
Xã Đạo Đức,955,xã,xa_dao_duc,30
Xã Thượng Sơn,958,xã,xa_thuong_son,30
Xã Linh Hồ,961,xã,xa_linh_ho,30
Xã Quảng Ngần,964,xã,xa_quang_ngan,30
Xã Việt Lâm,967,xã,xa_viet_lam,30
Xã Ngọc Linh,970,xã,xa_ngoc_linh,30
Xã Ngọc Minh,973,xã,xa_ngoc_minh,30
Xã Bạch Ngọc,976,xã,xa_bach_ngoc,30
Xã Trung Thành,979,xã,xa_trung_thanh,30
Xã Minh Sơn,982,xã,xa_minh_son,31
Xã Giáp Trung,985,xã,xa_giap_trung,31
Xã Yên Định,988,xã,xa_yen_dinh,31
Thị trấn Yên Phú,991,xã,thi_tran_yen_phu,31
Xã Minh Ngọc,994,xã,xa_minh_ngoc,31
Xã Yên Phong,997,xã,xa_yen_phong,31
Xã Lạc Nông,1000,xã,xa_lac_nong,31
Xã Phú Nam,1003,xã,xa_phu_nam,31
Xã Yên Cường,1006,xã,xa_yen_cuong,31
Xã Thượng Tân,1009,xã,xa_thuong_tan,31
Xã Đường Âm,1012,xã,xa_duong_am,31
Xã Đường Hồng,1015,xã,xa_duong_hong,31
Xã Phiêng Luông,1018,xã,xa_phieng_luong,31
Thị trấn Vinh Quang,1021,xã,thi_tran_vinh_quang,32
Xã Bản Máy,1024,xã,xa_ban_may,32
Xã Thàng Tín,1027,xã,xa_thang_tin,32
Xã Thèn Chu Phìn,1030,xã,xa_then_chu_phin,32
Xã Pố Lồ,1033,xã,xa_po_lo,32
Xã Bản Phùng,1036,xã,xa_ban_phung,32
Xã Túng Sán,1039,xã,xa_tung_san,32
Xã Chiến Phố,1042,xã,xa_chien_pho,32
Xã Đản Ván,1045,xã,xa_dan_van,32
Xã Tụ Nhân,1048,xã,xa_tu_nhan,32
Xã Tân Tiến,1051,xã,xa_tan_tien,32
Xã Nàng Đôn,1054,xã,xa_nang_don,32
Xã Pờ Ly Ngài,1057,xã,xa_po_ly_ngai,32
Xã Sán Xả Hồ,1060,xã,xa_san_xa_ho,32
Xã Bản Luốc,1063,xã,xa_ban_luoc,32
Xã Ngàm Đăng Vài,1066,xã,xa_ngam_dang_vai,32
Xã Bản Nhùng,1069,xã,xa_ban_nhung,32
Xã Tả Sử Choóng,1072,xã,xa_ta_su_choong,32
Xã Nậm Dịch,1075,xã,xa_nam_dich,32
Xã Hồ Thầu,1081,xã,xa_ho_thau,32
Xã Nam Sơn,1084,xã,xa_nam_son,32
Xã Nậm Tỵ,1087,xã,xa_nam_ty,32
Xã Thông Nguyên,1090,xã,xa_thong_nguyen,32
Xã Nậm Khòa,1093,xã,xa_nam_khoa,32
Thị trấn Cốc Pài,1096,xã,thi_tran_coc_pai,33
Xã Nàn Xỉn,1099,xã,xa_nan_xin,33
Xã Bản Díu,1102,xã,xa_ban_diu,33
Xã Chí Cà,1105,xã,xa_chi_ca,33
Xã Xín Mần,1108,xã,xa_xin_man,33
Xã Thèn Phàng,1114,xã,xa_then_phang,33
Xã Trung Thịnh,1117,xã,xa_trung_thinh,33
Xã Pà Vầy Sủ,1120,xã,xa_pa_vay_su,33
Xã Cốc Rế,1123,xã,xa_coc_re,33
Xã Thu Tà,1126,xã,xa_thu_ta,33
Xã Nàn Ma,1129,xã,xa_nan_ma,33
Xã Tả Nhìu,1132,xã,xa_ta_nhiu,33
Xã Bản Ngò,1135,xã,xa_ban_ngo,33
Xã Chế Là,1138,xã,xa_che_la,33
Xã Nấm Dẩn,1141,xã,xa_nam_dan,33
Xã Quảng Nguyên,1144,xã,xa_quang_nguyen,33
Xã Nà Chì,1147,xã,xa_na_chi,33
Xã Khuôn Lùng,1150,xã,xa_khuon_lung,33
Thị trấn Việt Quang,1153,xã,thi_tran_viet_quang,34
Thị trấn Vĩnh Tuy,1156,xã,thi_tran_vinh_tuy,34
Xã Tân Lập,1159,xã,xa_tan_lap,34
Xã Tân Thành,1162,xã,xa_tan_thanh,34
Xã Đồng Tiến,1165,xã,xa_dong_tien,34
Xã Đồng Tâm,1168,xã,xa_dong_tam,34
Xã Tân Quang,1171,xã,xa_tan_quang,34
Xã Thượng Bình,1174,xã,xa_thuong_binh,34
Xã Hữu Sản,1177,xã,xa_huu_san,34
Xã Kim Ngọc,1180,xã,xa_kim_ngoc,34
Xã Việt Vinh,1183,xã,xa_viet_vinh,34
Xã Bằng Hành,1186,xã,xa_bang_hanh,34
Xã Quang Minh,1189,xã,xa_quang_minh,34
Xã Liên Hiệp,1192,xã,xa_lien_hiep,34
Xã Vô Điếm,1195,xã,xa_vo_diem,34
Xã Việt Hồng,1198,xã,xa_viet_hong,34
Xã Hùng An,1201,xã,xa_hung_an,34
Xã Đức Xuân,1204,xã,xa_duc_xuan,34
Xã Tiên Kiều,1207,xã,xa_tien_kieu,34
Xã Vĩnh Hảo,1210,xã,xa_vinh_hao,34
Xã Vĩnh Phúc,1213,xã,xa_vinh_phuc,34
Xã Đồng Yên,1216,xã,xa_dong_yen,34
Xã Đông Thành,1219,xã,xa_dong_thanh,34
Xã Xuân Minh,1222,xã,xa_xuan_minh,35
Xã Tiên Nguyên,1225,xã,xa_tien_nguyen,35
Xã Tân Nam,1228,xã,xa_tan_nam,35
Xã Bản Rịa,1231,xã,xa_ban_ria,35
Xã Yên Thành,1234,xã,xa_yen_thanh,35
Thị trấn Yên Bình,1237,xã,thi_tran_yen_binh,35
Xã Tân Trịnh,1240,xã,xa_tan_trinh,35
Xã Tân Bắc,1243,xã,xa_tan_bac,35
Xã Bằng Lang,1246,xã,xa_bang_lang,35
Xã Yên Hà,1249,xã,xa_yen_ha,35
Xã Hương Sơn,1252,xã,xa_huong_son,35
Xã Xuân Giang,1255,xã,xa_xuan_giang,35
Xã Nà Khương,1258,xã,xa_na_khuong,35
Xã Tiên Yên,1261,xã,xa_tien_yen,35
Xã Vĩ Thượng,1264,xã,xa_vi_thuong,35
Phường Sông Hiến,1267,xã,phuong_song_hien,40
Phường Sông Bằng,1270,xã,phuong_song_bang,40
Phường Hợp Giang,1273,xã,phuong_hop_giang,40
Phường Tân Giang,1276,xã,phuong_tan_giang,40
Phường Ngọc Xuân,1279,xã,phuong_ngoc_xuan,40
Phường Đề Thám,1282,xã,phuong_de_tham,40
Phường Hoà Chung,1285,xã,phuong_hoa_chung,40
Phường Duyệt Trung,1288,xã,phuong_duyet_trung,40
Xã Vĩnh Quang,1693,xã,xa_vinh_quang,40
Xã Hưng Đạo,1705,xã,xa_hung_dao,40
Xã Chu Trinh,1720,xã,xa_chu_trinh,40
Thị trấn Pác Miầu,1290,xã,thi_tran_pac_miau,42
Xã Đức Hạnh,1291,xã,xa_duc_hanh,42
Xã Lý Bôn,1294,xã,xa_ly_bon,42
Xã Nam Cao,1296,xã,xa_nam_cao,42
Xã Nam Quang,1297,xã,xa_nam_quang,42
Xã Vĩnh Quang,1300,xã,xa_vinh_quang,42
Xã Quảng Lâm,1303,xã,xa_quang_lam,42
Xã Thạch Lâm,1304,xã,xa_thach_lam,42
Xã Vĩnh Phong,1309,xã,xa_vinh_phong,42
Xã Mông Ân,1312,xã,xa_mong_an,42
Xã Thái Học,1315,xã,xa_thai_hoc,42
Xã Thái Sơn,1316,xã,xa_thai_son,42
Xã Yên Thổ,1318,xã,xa_yen_tho,42
Thị trấn Bảo Lạc,1321,xã,thi_tran_bao_lac,43
Xã Cốc Pàng,1324,xã,xa_coc_pang,43
Xã Thượng Hà,1327,xã,xa_thuong_ha,43
Xã Cô Ba,1330,xã,xa_co_ba,43
Xã Bảo Toàn,1333,xã,xa_bao_toan,43
Xã Khánh Xuân,1336,xã,xa_khanh_xuan,43
Xã Xuân Trường,1339,xã,xa_xuan_truong,43
Xã Hồng Trị,1342,xã,xa_hong_tri,43
Xã Kim Cúc,1343,xã,xa_kim_cuc,43
Xã Phan Thanh,1345,xã,xa_phan_thanh,43
Xã Hồng An,1348,xã,xa_hong_an,43
Xã Hưng Đạo,1351,xã,xa_hung_dao,43
Xã Hưng Thịnh,1352,xã,xa_hung_thinh,43
Xã Huy Giáp,1354,xã,xa_huy_giap,43
Xã Đình Phùng,1357,xã,xa_dinh_phung,43
Xã Sơn Lập,1359,xã,xa_son_lap,43
Xã Sơn Lộ,1360,xã,xa_son_lo,43
Thị trấn Thông Nông,1363,xã,thi_tran_thong_nong,45
Xã Cần Yên,1366,xã,xa_can_yen,45
Xã Cần Nông,1367,xã,xa_can_nong,45
Xã Lương Thông,1372,xã,xa_luong_thong,45
Xã Đa Thông,1375,xã,xa_da_thong,45
Xã Ngọc Động,1378,xã,xa_ngoc_dong,45
Xã Yên Sơn,1381,xã,xa_yen_son,45
Xã Lương Can,1384,xã,xa_luong_can,45
Xã Thanh Long,1387,xã,xa_thanh_long,45
Thị trấn Xuân Hòa,1392,xã,thi_tran_xuan_hoa,45
Xã Lũng Nặm,1393,xã,xa_lung_nam,45
Xã Trường Hà,1399,xã,xa_truong_ha,45
Xã Cải Viên,1402,xã,xa_cai_vien,45
Xã Nội Thôn,1411,xã,xa_noi_thon,45
Xã Tổng Cọt,1414,xã,xa_tong_cot,45
Xã Sóc Hà,1417,xã,xa_soc_ha,45
Xã Thượng Thôn,1420,xã,xa_thuong_thon,45
Xã Hồng Sỹ,1429,xã,xa_hong_sy,45
Xã Quý Quân,1432,xã,xa_quy_quan,45
Xã Mã Ba,1435,xã,xa_ma_ba,45
Xã Ngọc Đào,1438,xã,xa_ngoc_dao,45
Thị trấn Trà Lĩnh,1447,xã,thi_tran_tra_linh,47
Xã Tri Phương,1453,xã,xa_tri_phuong,47
Xã Quang Hán,1456,xã,xa_quang_han,47
Xã Xuân Nội,1462,xã,xa_xuan_noi,47
Xã Quang Trung,1465,xã,xa_quang_trung,47
Xã Quang Vinh,1468,xã,xa_quang_vinh,47
Xã Cao Chương,1471,xã,xa_cao_chuong,47
Thị trấn Trùng Khánh,1477,xã,thi_tran_trung_khanh,47
Xã Ngọc Khê,1480,xã,xa_ngoc_khe,47
Xã Ngọc Côn,1481,xã,xa_ngoc_con,47
Xã Phong Nậm,1483,xã,xa_phong_nam,47
Xã Đình Phong,1489,xã,xa_dinh_phong,47
Xã Đàm Thuỷ,1495,xã,xa_dam_thuy,47
Xã Khâm Thành,1498,xã,xa_kham_thanh,47
Xã Chí Viễn,1501,xã,xa_chi_vien,47
Xã Lăng Hiếu,1504,xã,xa_lang_hieu,47
Xã Phong Châu,1507,xã,xa_phong_chau,47
Xã Trung Phúc,1516,xã,xa_trung_phuc,47
Xã Cao Thăng,1519,xã,xa_cao_thang,47
Xã Đức Hồng,1522,xã,xa_duc_hong,47
Xã Đoài Dương,1525,xã,xa_doai_duong,47
Xã Minh Long,1534,xã,xa_minh_long,48
Xã Lý Quốc,1537,xã,xa_ly_quoc,48
Xã Thắng Lợi,1540,xã,xa_thang_loi,48
Xã Đồng Loan,1543,xã,xa_dong_loan,48
Xã Đức Quang,1546,xã,xa_duc_quang,48
Xã Kim Loan,1549,xã,xa_kim_loan,48
Xã Quang Long,1552,xã,xa_quang_long,48
Xã An Lạc,1555,xã,xa_an_lac,48
Thị trấn Thanh Nhật,1558,xã,thi_tran_thanh_nhat,48
Xã Vinh Quý,1561,xã,xa_vinh_quy,48
Xã Thống Nhất,1564,xã,xa_thong_nhat,48
Xã Cô Ngân,1567,xã,xa_co_ngan,48
Xã Thị Hoa,1573,xã,xa_thi_hoa,48
Xã Quốc Toản,1474,xã,xa_quoc_toan,49
Thị trấn Quảng Uyên,1576,xã,thi_tran_quang_uyen,49
Xã Phi Hải,1579,xã,xa_phi_hai,49
Xã Quảng Hưng,1582,xã,xa_quang_hung,49
Xã Độc Lập,1594,xã,xa_doc_lap,49
Xã Cai Bộ,1597,xã,xa_cai_bo,49
Xã Phúc Sen,1603,xã,xa_phuc_sen,49
Xã Chí Thảo,1606,xã,xa_chi_thao,49
Xã Tự Do,1609,xã,xa_tu_do,49
Xã Hồng Quang,1615,xã,xa_hong_quang,49
Xã Ngọc Động,1618,xã,xa_ngoc_dong,49
Xã Hạnh Phúc,1624,xã,xa_hanh_phuc,49
Thị trấn Tà Lùng,1627,xã,thi_tran_ta_lung,49
Xã Bế Văn Đàn,1630,xã,xa_be_van_dan,49
Xã Cách Linh,1636,xã,xa_cach_linh,49
Xã Đại Sơn,1639,xã,xa_dai_son,49
Xã Tiên Thành,1645,xã,xa_tien_thanh,49
Thị trấn Hoà Thuận,1648,xã,thi_tran_hoa_thuan,49
Xã Mỹ Hưng,1651,xã,xa_my_hung,49
Thị trấn Nước Hai,1654,xã,thi_tran_nuoc_hai,51
Xã Dân Chủ,1657,xã,xa_dan_chu,51
Xã Nam Tuấn,1660,xã,xa_nam_tuan,51
Xã Đại Tiến,1666,xã,xa_dai_tien,51
Xã Đức Long,1669,xã,xa_duc_long,51
Xã Ngũ Lão,1672,xã,xa_ngu_lao,51
Xã Trương Lương,1675,xã,xa_truong_luong,51
Xã Hồng Việt,1687,xã,xa_hong_viet,51
Xã Hoàng Tung,1696,xã,xa_hoang_tung,51
Xã Nguyễn Huệ,1699,xã,xa_nguyen_hue,51
Xã Quang Trung,1702,xã,xa_quang_trung,51
Xã Bạch Đằng,1708,xã,xa_bach_dang,51
Xã Bình Dương,1711,xã,xa_binh_duong,51
Xã Lê Chung,1714,xã,xa_le_chung,51
Xã Hồng Nam,1723,xã,xa_hong_nam,51
Thị trấn Nguyên Bình,1726,xã,thi_tran_nguyen_binh,52
Thị trấn Tĩnh Túc,1729,xã,thi_tran_tinh_tuc,52
Xã Yên Lạc,1732,xã,xa_yen_lac,52
Xã Triệu Nguyên,1735,xã,xa_trieu_nguyen,52
Xã Ca Thành,1738,xã,xa_ca_thanh,52
Xã Vũ Nông,1744,xã,xa_vu_nong,52
Xã Minh Tâm,1747,xã,xa_minh_tam,52
Xã Thể Dục,1750,xã,xa_the_duc,52
Xã Mai Long,1756,xã,xa_mai_long,52
Xã Vũ Minh,1762,xã,xa_vu_minh,52
Xã Hoa Thám,1765,xã,xa_hoa_tham,52
Xã Phan Thanh,1768,xã,xa_phan_thanh,52
Xã Quang Thành,1771,xã,xa_quang_thanh,52
Xã Tam Kim,1774,xã,xa_tam_kim,52
Xã Thành Công,1777,xã,xa_thanh_cong,52
Xã Thịnh Vượng,1780,xã,xa_thinh_vuong,52
Xã Hưng Đạo,1783,xã,xa_hung_dao,52
Thị trấn Đông Khê,1786,xã,thi_tran_dong_khe,53
Xã Canh Tân,1789,xã,xa_canh_tan,53
Xã Kim Đồng,1792,xã,xa_kim_dong,53
Xã Minh Khai,1795,xã,xa_minh_khai,53
Xã Đức Thông,1801,xã,xa_duc_thong,53
Xã Thái Cường,1804,xã,xa_thai_cuong,53
Xã Vân Trình,1807,xã,xa_van_trinh,53
Xã Thụy Hùng,1810,xã,xa_thuy_hung,53
Xã Quang Trọng,1813,xã,xa_quang_trong,53
Xã Trọng Con,1816,xã,xa_trong_con,53
Xã Lê Lai,1819,xã,xa_le_lai,53
Xã Đức Long,1822,xã,xa_duc_long,53
Xã Lê Lợi,1828,xã,xa_le_loi,53
Xã Đức Xuân,1831,xã,xa_duc_xuan,53
Phường Nguyễn Thị Minh Khai,1834,xã,phuong_nguyen_thi_minh_khai,58
Phường Sông Cầu,1837,xã,phuong_song_cau,58
Phường Đức Xuân,1840,xã,phuong_duc_xuan,58
Phường Phùng Chí Kiên,1843,xã,phuong_phung_chi_kien,58
Phường Huyền Tụng,1846,xã,phuong_huyen_tung,58
Xã Dương Quang,1849,xã,xa_duong_quang,58
Xã Nông Thượng,1852,xã,xa_nong_thuong,58
Phường Xuất Hóa,1855,xã,phuong_xuat_hoa,58
Xã Bằng Thành,1858,xã,xa_bang_thanh,60
Xã Nhạn Môn,1861,xã,xa_nhan_mon,60
Xã Bộc Bố,1864,xã,xa_boc_bo,60
Xã Công Bằng,1867,xã,xa_cong_bang,60
Xã Giáo Hiệu,1870,xã,xa_giao_hieu,60
Xã Xuân La,1873,xã,xa_xuan_la,60
Xã An Thắng,1876,xã,xa_an_thang,60
Xã Cổ Linh,1879,xã,xa_co_linh,60
Xã Nghiên Loan,1882,xã,xa_nghien_loan,60
Xã Cao Tân,1885,xã,xa_cao_tan,60
Thị trấn Chợ Rã,1888,xã,thi_tran_cho_ra,61
Xã Bành Trạch,1891,xã,xa_banh_trach,61
Xã Phúc Lộc,1894,xã,xa_phuc_loc,61
Xã Hà Hiệu,1897,xã,xa_ha_hieu,61
Xã Cao Thượng,1900,xã,xa_cao_thuong,61
Xã Khang Ninh,1906,xã,xa_khang_ninh,61
Xã Nam Mẫu,1909,xã,xa_nam_mau,61
Xã Thượng Giáo,1912,xã,xa_thuong_giao,61
Xã Địa Linh,1915,xã,xa_dia_linh,61
Xã Yến Dương,1918,xã,xa_yen_duong,61
Xã Chu Hương,1921,xã,xa_chu_huong,61
Xã Quảng Khê,1924,xã,xa_quang_khe,61
Xã Mỹ Phương,1927,xã,xa_my_phuong,61
Xã Hoàng Trĩ,1930,xã,xa_hoang_tri,61
Xã Đồng Phúc,1933,xã,xa_dong_phuc,61
Thị trấn Nà Phặc,1936,xã,thi_tran_na_phac,62
Xã Thượng Ân,1939,xã,xa_thuong_an,62
Xã Bằng Vân,1942,xã,xa_bang_van,62
Xã Cốc Đán,1945,xã,xa_coc_dan,62
Xã Trung Hoà,1948,xã,xa_trung_hoa,62
Xã Đức Vân,1951,xã,xa_duc_van,62
Thị trấn Vân Tùng,1954,xã,thi_tran_van_tung,62
Xã Thượng Quan,1957,xã,xa_thuong_quan,62
Xã Hiệp Lực,1960,xã,xa_hiep_luc,62
Xã Thuần Mang,1963,xã,xa_thuan_mang,62
Thị trấn Phủ Thông,1969,xã,thi_tran_phu_thong,63
Xã Vi Hương,1975,xã,xa_vi_huong,63
Xã Sĩ Bình,1978,xã,xa_si_binh,63
Xã Vũ Muộn,1981,xã,xa_vu_muon,63
Xã Đôn Phong,1984,xã,xa_don_phong,63
Xã Lục Bình,1990,xã,xa_luc_binh,63
Xã Tân Tú,1993,xã,xa_tan_tu,63
Xã Nguyên Phúc,1999,xã,xa_nguyen_phuc,63
Xã Cao Sơn,2002,xã,xa_cao_son,63
Xã Quân Hà,2005,xã,xa_quan_ha,63
Xã Cẩm Giàng,2008,xã,xa_cam_giang,63
Xã Mỹ Thanh,2011,xã,xa_my_thanh,63
Xã Dương Phong,2014,xã,xa_duong_phong,63
Xã Quang Thuận,2017,xã,xa_quang_thuan,63
Thị trấn Bằng Lũng,2020,xã,thi_tran_bang_lung,64
Xã Xuân Lạc,2023,xã,xa_xuan_lac,64
Xã Nam Cường,2026,xã,xa_nam_cuong,64
Xã Đồng Lạc,2029,xã,xa_dong_lac,64
Xã Tân Lập,2032,xã,xa_tan_lap,64
Xã Bản Thi,2035,xã,xa_ban_thi,64
Xã Quảng Bạch,2038,xã,xa_quang_bach,64
Xã Bằng Phúc,2041,xã,xa_bang_phuc,64
Xã Yên Thịnh,2044,xã,xa_yen_thinh,64
Xã Yên Thượng,2047,xã,xa_yen_thuong,64
Xã Phương Viên,2050,xã,xa_phuong_vien,64
Xã Ngọc Phái,2053,xã,xa_ngoc_phai,64
Xã Đồng Thắng,2059,xã,xa_dong_thang,64
Xã Lương Bằng,2062,xã,xa_luong_bang,64
Xã Bằng Lãng,2065,xã,xa_bang_lang,64
Xã Đại Sảo,2068,xã,xa_dai_sao,64
Xã Nghĩa Tá,2071,xã,xa_nghia_ta,64
Xã Yên Mỹ,2077,xã,xa_yen_my,64
Xã Bình Trung,2080,xã,xa_binh_trung,64
Xã Yên Phong,2083,xã,xa_yen_phong,64
Thị trấn Đồng Tâm,2086,xã,thi_tran_dong_tam,65
Xã Tân Sơn,2089,xã,xa_tan_son,65
Xã Thanh Vận,2092,xã,xa_thanh_van,65
Xã Mai Lạp,2095,xã,xa_mai_lap,65
Xã Hoà Mục,2098,xã,xa_hoa_muc,65
Xã Thanh Mai,2101,xã,xa_thanh_mai,65
Xã Cao Kỳ,2104,xã,xa_cao_ky,65
Xã Nông Hạ,2107,xã,xa_nong_ha,65
Xã Yên Cư,2110,xã,xa_yen_cu,65
Xã Thanh Thịnh,2113,xã,xa_thanh_thinh,65
Xã Yên Hân,2116,xã,xa_yen_han,65
Xã Như Cố,2122,xã,xa_nhu_co,65
